provider,review_id,rating,title,text,likes,filtered,pending,experienced_date,published_date,source_url
aspca,68e6872bb70096d8d12b2d93,2,So far ASPCA Pet Health Insurance is…,"So far ASPCA Pet Health Insurance is not paying treatments that should be covered, not communicating about what is needed in order to pay a claim!!! Just declining saying unable to obtain medical records from the veterinary clinic?!!! Then why didn't they ASK ME for it?!!!",1,False,False,2025-09-23T00:00:00.000Z,2025-10-08T17:45:47.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68e56b1be924dfcb04898e46,1,Very Poor Claim Response Time,"I have had pet insurance for our lab for 8 years.  3 years ago, due to her age, my existing policy was transferred over to ASPCA, along with a significant rate increase.   I have NEVER filed a claim until 2 weeks ago, for an ear infection and her inability to put weight on her front paw.  My total bill was $1300+, with a $500 deductible.   So far, I have heard nothing from ASPCA and the website indicates that the claim is ""in que"".   I spoke with a customer representative, who told me that he would take care of it, and so far nothing.   After further research, I learned that in the state of Florida, pet insurance,  is under the jurisdiction of the State Insurance Commissioner.  The good news about this, is that companies that deny and delay claims can be forbidden from doing business in Florida.  If any of you are in Florida, I have attached information on how to file a claim.
To file a complaint with the Florida ""Insurance Commissioner"" (who heads the Office of Insurance Regulation), you should contact the Florida Division of Consumer Services within the Department of Financial Services (DFS), as this is the correct agency for handling consumer complaints against insurance companies. You can file online, by phone, or by email, providing details like the insurance company name, policy number, claim number, and a clear explanation of your issue. The DFS will then process the complaint and contact your insurer. ",1,False,False,2025-09-25T00:00:00.000Z,2025-10-07T21:33:47.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68e3ef761eb1f594c2f6b6d2,1,Keep getting the runaround ,"I have submitted my first claim and I’ve had nothing but problems. I keep getting messages that the medical records need submitted and after multiple submissions from both myself and my vets, in addition to multiple calls with no resolution, I feel I need to submit this review to warn others. 
The online portal is difficult to use once you’ve completed your initial information and although you can reach a person in Customer Service it’s always outsourced to another country with someone who’s hard to understand. 
If my issue is resolved I will come back and update a positive review but as of now, it is totally negative and I would not recommend this coverage. ",1,False,False,2025-09-23T00:00:00.000Z,2025-10-06T18:33:58.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68e15b951a5d420f330b654d,5,Outstanding Experience!,"I recently signed up with ASPCA Pet Insurance, and I can honestly say the experience has exceeded my expectations. From the very start, their customer service has been exceptional — every representative I’ve spoken with has been kind, knowledgeable, and well-trained, making me feel supported and valued as a customer.

Their website and mobile app are incredibly user-friendly, which has made submitting and checking on claims a breeze. I’ve been able to upload documents, track the status of my claims, and get updates quickly and easily.

Most impressive of all, they are quick and efficient when it comes to processing claims — no long waiting periods or frustrating back-and-forth. It’s clear that this company truly cares about pets and their people.

I’ve had such a great overall experience that I felt compelled to share it. If you’re considering pet insurance, I highly recommend ASPCA Pet Insurance for their professionalism, compassion, and top-notch service.",1,False,False,2025-10-04T00:00:00.000Z,2025-10-04T19:38:29.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68e0073eac1d5fad06bc68b4,1,TERRIBLE PET INSURANCE COMPANY,"ASPCA is a terrible pet insurance company. My pet was injured in an accident and both of her back legs stopped working. I had the accident insurance and they claimed that even though the injury was caused by an accident, it was not covered because she is a french bulldog. I went through multiple rounds of calls with them and they did not budge. Ended up cancelling with them. DO NOT RECOMMEND",3,False,False,2025-10-03T00:00:00.000Z,2025-10-03T19:26:22.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68dc53ef5eee969d64d2ffd6,1,The worst experience ever.,"The worst experience ever.

we paid 131.96 a month for 12 months, and finally put in a claim, it was just our once a year visit, normal Exam, blood test, preventative care... which I added, for one cat, and they only paid 175 out of a 1017.00 Vet bill, no extras, no frills... so we paid 1575.00 to get no real preventative care at all. ",2,False,False,2025-09-29T00:00:00.000Z,2025-10-01T00:04:31.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68da7fdd6455c7419f725753,1,Don’t bother,Don’t bother. They didn’t cover anything at all. Appealed it and only got a letter saying it wasn’t covered - including the general exam. Save your money for the vet bill instead of paying this no good insurance. ,2,False,False,2025-08-07T00:00:00.000Z,2025-09-29T14:47:25.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68d2c23197f11360afc3c0cd,1,My dog,"My dog, recently got hit by a car. I submitted the correct paperwork, the emergency vet contact information. Called the emergency vet and the vet place  also stated they submitted the paperwork twice and ASPCA is still stating they are going to deny my claim if the correct paperwork isn’t submitted. Nothing more we can do. Don’t go with this pet insurance place. Not acceptable experience. ",2,False,False,2025-09-23T00:00:00.000Z,2025-09-23T17:52:17.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68d03e45ff9b99cbfc9b270a,5,I always have a very positive…,I always have a very positive experience with this company.,0,False,False,2025-09-20T00:00:00.000Z,2025-09-21T20:04:53.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68cdef9509c98d76ac40ae40,2,The responses I have gotten.,"The responses I have gotten.. I added a pet months ago, paid for the year, did so thru the app but he is not there. I used a different email, shouldn’t be a problem, it is, I’ve called numerous times emailed numerous times only to be told it will be taken care of immediately and available in a few days, they would be in the same account….. STILL NOT ON THE SAME ACCOUNT! How difficult is it? I verified all my information and I’m so over this insurance. I can’t submit claims due to this. Look elsewhere. ",1,False,False,2025-09-02T00:00:00.000Z,2025-09-20T02:04:37.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
